id,species,margin1,margin2,margin3,margin4,margin5,margin6,margin7,margin8,margin9,margin10,margin11,margin12,margin13,margin14,margin15,margin16,margin17,margin18,margin19,margin20,margin21,margin22,margin23,margin24,margin25,margin26,margin27,margin28,margin29,margin30,margin31,margin32,margin33,margin34,margin35,margin36,margin37,margin38,margin39,margin40,margin41,margin42,margin43,margin44,margin45,margin46,margin47,margin48,margin49,margin50,margin51,margin52,margin53,margin54,margin55,margin56,margin57,margin58,margin59,margin60,margin61,margin62,margin63,margin64,shape1,shape2,shape3,shape4,shape5,shape6,shape7,shape8,shape9,shape10,shape11,shape12,shape13,shape14,shape15,shape16,shape17,shape18,shape19,shape20,shape21,shape22,shape23,shape24,shape25,shape26,shape27,shape28,shape29,shape30,shape31,shape32,shape33,shape34,shape35,shape36,shape37,shape38,shape39,shape40,shape41,shape42,shape43,shape44,shape45,shape46,shape47,shape48,shape49,shape50,shape51,shape52,shape53,shape54,shape55,shape56,shape57,shape58,shape59,shape60,shape61,shape62,shape63,shape64,texture1,texture2,texture3,texture4,texture5,texture6,texture7,texture8,texture9,texture10,texture11,texture12,texture13,texture14,texture15,texture16,texture17,texture18,texture19,texture20,texture21,texture22,texture23,texture24,texture25,texture26,texture27,texture28,texture29,texture30,texture31,texture32,texture33,texture34,texture35,texture36,texture37,texture38,texture39,texture40,texture41,texture42,texture43,texture44,texture45,texture46,texture47,texture48,texture49,texture50,texture51,texture52,texture53,texture54,texture55,texture56,texture57,texture58,texture59,texture60,texture61,texture62,texture63,texture64
855,Ulmus_Bergmanniana,0,0,5859,7812,56641,0,11719,0,5859,13672,0,19531,0,3906,25391,0,11719,3906,15625,1953,13672,15625,0,0,27344,17578,21484,29297,3906,21484,625,70312,7812,0,0,5859,5859,27344,35156,21484,33203,3906,3906,19531,1953,39062,21484,25391,42969,13672,1953,0,56641,46875,25391,11719,9766,0,0,33203,0,27344,3906,7812,50787,45041,41724,45269,48839,4991,5036,50317,5009,51105,51507,50671,48987,46802,4514,4419,43492,43161,4312,43556,43308,43494,43348,43991,45506,46202,4659,48157,50963,52813,55817,5921,6512,63633,57924,54619,50964,48347,46208,43191,4167,41672,41226,42852,41842,4235,43519,44114,44343,4609,47129,4822,50111,50362,50999,51004,5144,50222,49528,49535,46373,42932,40034,45935,0,0,0,49805,0,1953,0,0,3906,0,15918,0,4883,17578,0,977,977,0,0,977,0,40039,0,977,0,1084,0,0,6836,5859,293,3906,57617,0,977,0,72266,0,0,0,0,6836,0,0,0,0,977,0,26367,27344,92773,3418,86914,293,0,0,0,22461,7812,293,0,12402,24414,0
856,Magnolia_Heptapeta,64453,12305,9766,3906,0,85938,13672,0,11719,19531,50781,1953,11133,1953,1953,0,9766,19531,7812,7812,1953,0,0,0,1953,7812,1953,0,21484,1953,0,0,33203,3906,33203,68359,9766,9766,0,0,0,21484,0,0,3125,0,19531,0,0,0,80078,0,0,0,0,0,9766,25391,17578,3125,0,0,23438,0,51126,49187,47027,46678,46148,45704,43918,43307,43746,4756,47891,47239,46979,46954,47098,44676,43403,45997,41803,45718,46483,47947,48661,48648,47256,45509,45224,46479,46722,46518,48903,52333,49173,44606,40885,36675,37844,37865,38131,39004,4039,42714,46571,49073,53402,5684,61709,66901,67722,62127,56964,52963,49853,45541,43339,39546,39166,36634,34999,36566,40827,45292,49756,54582,7812,13672,5859,0,10547,1953,29297,45898,49805,0,0,40039,977,0,0,0,37109,0,3906,22461,0,0,69336,0,0,0,293,0,6836,1953,43945,0,0,50781,5859,0,0,625,0,977,0,0,1953,12695,55664,48828,3125,39062,977,0,0,0,0,6836,12793,0,54688,0,4883,0,0,0,0,5859
858,Quercus_Texana,1953,3906,10156,87891,5859,0,1953,0,7812,0,9766,15625,11719,21484,9766,0,5859,25391,27344,13672,13672,0,0,0,11719,9766,0,3125,44922,1953,1953,1953,9766,0,0,5859,7812,66406,11719,1953,3906,23438,29297,5859,42969,1953,3125,15625,7812,0,1953,0,13672,5859,0,0,0,25391,15234,15625,0,0,44922,5859,48575,4325,381,33913,26945,20521,15646,16738,24331,30068,36148,42548,41418,37862,36364,37217,43845,39726,3544,34992,38162,40729,35634,29414,23831,1644,17131,22647,29395,36601,36536,41304,48299,49497,42899,36149,31371,2391,16694,11899,15649,22506,30594,39311,42194,37626,40367,47543,54315,5255,45816,38624,39243,40151,32262,24502,17315,11526,13811,21056,28889,3508,41578,48609,18555,1953,2832,0,48828,0,8789,38086,293,0,22461,3125,10742,11719,0,977,0,1953,977,25391,293,42969,1953,0,293,0,293,18555,7812,2832,5859,47852,0,43945,27344,63477,0,5957,11719,293,0,10742,293,977,8789,60547,14648,70312,21484,21484,12695,26367,0,4883,30273,5859,26367,0,18555,0,14648,977,293,20508
859,Prunus_X_Shmittii,0,0,3906,3906,19531,0,3906,0,0,3906,0,39062,0,19531,3125,0,0,0,3906,3906,39062,625,0,33203,21484,11719,39062,3906,1953,7812,56641,33203,0,1953,3906,0,0,29297,11719,25391,7812,1953,72266,25391,1953,50781,29297,60547,21484,27344,0,5859,17578,25391,5859,33203,0,1953,3906,3906,7812,50781,1953,27344,80284,75022,70232,65947,61959,58505,55048,52108,49502,47077,45264,4345,41864,40488,39429,39302,3916,39481,40016,41662,43824,46319,48808,51812,55419,5883,61937,65463,69697,7529,80987,85899,85607,8089,75549,70337,65886,61774,58283,55211,52198,49082,46361,43885,42177,40623,39777,39471,39577,40233,40859,41327,42034,4377,46442,48963,51734,55014,58697,62983,67829,72502,78025,83451,0,3906,1953,10449,0,10742,5859,977,8789,26367,977,0,13672,42969,0,9766,293,3906,3125,293,0,3906,15625,293,51758,293,4883,1953,61523,8789,69336,0,56641,0,10742,0,977,0,19531,27344,77148,18555,32227,977,12695,0,3418,0,13672,38086,0,1953,43945,52734,0,0,1953,1953,21484,0,0,0,35156,293
860,Quercus_Pontica,5859,11719,50781,7812,7812,9766,39062,0,7812,17578,0,13672,23438,25391,27344,0,5859,9766,3906,9766,87891,21484,0,0,41016,13672,25391,17578,15625,17578,5859,9766,0,0,13672,21484,15625,56641,25391,7812,0,3906,15625,7812,9766,3906,52734,39062,13672,3125,23438,1953,13672,3906,5859,15625,9766,3906,17578,5859,0,13672,25391,7812,10637,10262,10206,10839,11941,12433,13301,14425,15735,1589,17051,17483,17903,18198,19485,20958,20951,19359,19012,19253,18739,18318,17188,16765,15937,14723,13898,12665,11731,11093,10587,10375,10866,10694,10435,11272,11164,11858,12625,12288,12895,14027,15056,159,17076,18293,18637,19538,20285,207,19521,18575,17666,16431,15319,14377,13535,13087,1241,12396,11691,11353,1118,11091,293,19531,1953,0,20117,27344,3906,46875,22461,0,0,10547,6836,9766,0,0,9766,977,7812,7812,0,0,5957,0,0,0,977,0,11719,19531,13672,0,0,13672,9766,0,0,9375,0,6836,0,0,0,0,10742,8789,12695,3906,17578,4883,0,0,0,0,5859,0,12695,0,5859,0,0,0,0,1953
861,Quercus_Alnifolia,17578,29297,48828,0,7812,9766,33203,0,5859,35156,48828,15625,15625,1953,21484,0,7812,15625,15625,11719,41016,0,0,0,1953,21484,0,9766,13672,1953,5859,0,29297,0,21484,9766,17578,625,19531,5859,0,44922,13672,13672,7812,5859,80078,80078,1953,7812,13672,0,13672,3906,9766,1953,9766,3125,15625,3906,0,0,37109,0,66878,68666,72064,76288,70687,64679,59371,53965,48449,42737,36964,31288,2551,19951,14891,10287,80193,92932,13266,18105,23486,28947,34344,39805,45277,50793,56346,61971,67651,73418,79269,85612,8757,87668,86234,83505,79582,74848,69164,63705,58469,53424,48502,43783,39353,35255,31382,27756,24572,22455,21409,21413,22359,24369,26989,30409,34225,38153,42483,47058,51998,56787,6076,64682,36133,293,0,56641,0,0,55664,0,293,18262,293,0,0,0,0,0,17578,0,46875,3906,0,1953,41992,3906,5859,977,8789,0,21484,0,53711,0,3906,0,0,0,977,0,10449,11523,9766,0,20508,293,24414,0,30273,0,1953,26367,977,0,17578,36133,0,0,7812,4883,23438,0,0,5859,0,15625
862,Quercus_Pontica,11719,7812,3125,1953,13672,5859,17578,5859,0,21484,1953,46875,11719,21484,29297,0,1953,13672,5859,5859,68359,29297,0,3906,27344,7812,19531,7812,9766,11719,19531,13672,1953,1953,7812,5859,21484,42969,19531,19531,5859,7812,17578,9766,7812,17578,80078,60547,15625,29297,11719,9766,11719,13672,13672,21484,13672,3906,1953,5859,1953,17578,19531,5859,98563,97895,92465,93246,93386,9802,10252,10996,1204,1309,14042,15072,16347,16829,18019,18135,1902,2045,19778,1822,18046,18244,17824,16946,1653,1506,14358,13804,12431,11118,10128,92897,89473,96019,93882,93589,10465,10265,10688,10919,11121,119,12803,13452,14254,15532,163,17293,17542,18157,18613,17612,16867,16643,16268,15447,15081,14255,13217,12447,11735,10937,10398,10001,977,23438,1953,293,35156,8789,11719,99609,37109,0,0,6836,6836,17578,0,0,13672,1953,15625,73242,0,977,14648,5859,0,0,0,0,61523,9766,67383,0,0,3906,4883,0,0,29297,0,12695,0,977,4883,0,91797,977,56641,0,20508,25391,0,0,977,20508,293,0,39062,0,3418,0,0,0,0,977
863,Quercus_Castaneifolia,1953,13672,41016,29297,7812,11719,17578,1953,0,17578,25391,23438,25391,1953,15625,0,3125,25391,19531,19531,37109,5859,0,11719,7812,13672,0,13672,3125,5859,3906,3906,17578,0,17578,29297,11719,21484,9766,9766,1953,39062,625,5859,25391,5859,3125,17578,1953,35156,41016,0,25391,1953,7812,7812,15625,29297,23438,3906,5859,0,27344,1953,83307,78153,72336,68252,64938,63884,60275,58098,54869,52759,5186,52888,48468,48338,50679,47365,47617,49505,52643,5261,50861,53396,56578,60967,61918,60952,61955,65809,69852,67723,70323,75869,78324,72103,67564,67149,6694,62376,59702,62171,57215,53878,55611,56709,53003,49474,48215,53363,49781,47541,47141,48643,54509,52612,52384,57139,56206,56079,58748,61211,6468,68289,73364,79155,20508,293,27344,15625,5859,7812,21484,18555,11719,293,977,0,15625,15625,0,1953,1953,977,41016,5859,0,0,293,4883,13672,18555,42969,27344,10742,13672,40039,0,5859,16602,3125,0,7812,45898,43945,19531,977,4883,26367,17578,293,43945,2832,0,21484,12695,0,22461,20508,48828,977,0,7812,3906,11719,0,0,5859,47852,10645
864,Acer_Saccharinum,0,0,11719,29297,15625,0,0,0,54688,0,1953,11719,0,48828,7812,0,0,3906,21484,0,21484,23438,0,35156,44922,11719,37109,19531,5859,1953,42969,54688,1953,1953,0,0,3906,17578,0,7812,27344,5859,0,11719,0,13672,19531,0,76172,37109,0,60547,3906,29297,0,3906,0,3906,37109,7812,7812,37109,3906,74219,84502,8577,85812,86572,86949,87041,86991,87584,87245,84822,8157,77951,72464,66033,57901,48931,52492,58309,50923,51284,60072,67732,74066,79453,83282,86385,88055,89534,89313,88786,88434,87796,8715,85684,84542,83274,82352,82949,82054,80949,79813,78283,77627,76762,76728,75309,7438,7431,73553,71671,72954,74276,74896,75988,76894,78687,80174,81889,81887,82734,8355,83784,83286,83142,293,66406,27344,0,49805,2832,21484,60547,16602,0,0,4883,42969,0,0,0,95703,26367,5859,48828,0,0,73242,0,977,0,0,27344,3418,30273,18555,0,0,16602,12695,0,0,46875,0,1953,0,293,1953,0,625,17578,3418,4883,10742,8789,0,0,0,6836,6836,0,49805,0,13672,0,0,0,6836,11719
865,Prunus_Avium,3906,1953,21484,1953,13672,0,0,0,11719,3906,0,15625,37109,60547,15625,0,0,5859,0,1953,39062,29297,0,21484,41016,7812,35156,3906,3906,5859,25391,35156,0,0,7812,0,11719,21484,11719,15625,5859,0,23438,7812,0,13672,37109,11719,23438,3125,1953,83984,5859,17578,3906,27344,3906,0,3906,0,7812,76172,11719,89844,48102,48917,46027,42876,41628,38756,36381,3613,32229,32097,28365,29539,24403,25381,22965,20611,22176,19407,20673,19719,20648,21983,22079,23442,24623,26045,28922,32423,36835,4142,42604,45681,42461,42709,38204,34039,32159,30323,28618,26418,25043,23857,23631,21317,20637,21323,19961,22536,21015,24274,22279,25748,25615,2847,28493,31839,31419,36111,34943,37038,39853,4042,41719,45348,0,977,0,74219,0,977,0,0,1953,83008,11719,0,15625,11719,0,26367,0,0,61523,0,977,9766,0,14648,37109,67383,1953,0,6836,12695,17578,293,15039,0,9766,0,39062,977,17578,3418,35156,15625,9766,0,0,0,10742,0,29297,3906,293,33203,33203,3418,0,0,0,7812,7812,0,0,48828,8789,6836
866,Quercus_Variabilis,7812,15625,11328,25391,15625,7812,9766,5859,0,5859,13672,17578,44922,1953,50781,0,7812,11719,5859,7812,1953,0,0,0,5859,15625,0,23438,17578,19531,11719,9766,7812,1953,3906,9766,3125,56641,46875,29297,11719,13672,5859,21484,11719,21484,23438,11719,5859,0,44922,0,27344,27344,3906,0,7812,13672,41016,3906,1953,0,39062,0,50376,50747,46202,37292,31036,39903,50735,58622,65394,65377,57658,5231,61452,7034,77324,72023,72794,81349,78436,81245,74495,75152,67756,60828,65703,62532,5496,48522,38449,40559,49776,5808,55184,52631,43919,38072,37756,45845,5378,56897,54411,57016,63084,70187,77211,79388,86142,95069,89237,80223,78282,79746,74559,68846,63005,57698,60816,58922,53976,45221,38895,33311,38064,42607,20508,29297,10742,1953,71289,0,18555,38086,3906,7812,0,977,0,0,0,0,55664,4883,3906,3418,0,0,10742,0,3906,0,68359,2832,0,3906,1953,0,1953,36133,7812,0,0,89844,12695,293,293,0,18555,18555,26367,74219,23438,15332,0,293,0,0,977,0,40039,0,44922,977,6836,0,0,0,0,15625
867,Sorbus_Aria,5859,9766,25391,11719,29297,13672,19531,0,5859,13672,1953,33203,19531,3906,3125,0,27344,3906,0,9766,37109,9766,0,1953,25391,41016,3906,23438,9766,13672,21484,29297,7812,0,3906,21484,7812,27344,46875,37109,11719,3906,21484,27344,5859,5859,46875,54688,3906,29297,13672,0,29297,15625,17578,29297,13672,1953,9766,1953,0,0,19531,1953,73026,71096,67528,62775,57672,5254,48467,44154,40495,36142,35365,35063,31817,27039,28871,30757,31011,26966,32485,37882,4309,44701,43396,49237,55004,61191,58868,6395,70523,75722,78855,82366,76373,732,70072,64003,59605,60896,55099,49208,43847,46986,42513,36647,30498,30556,2921,26567,31806,31677,31466,33788,38143,41339,46055,49016,53186,58094,62722,66194,71504,77975,83153,76474,0,3906,0,0,0,4883,0,0,73242,0,7812,0,977,37109,0,0,32227,0,4883,1953,0,12695,5859,977,0,11621,0,0,1582,0,71289,0,0,0,0,0,9766,0,0,0,0,7812,0,0,0,0,0,0,38086,13281,0,0,83008,2832,0,0,0,1084,3418,0,0,21484,3906,0
868,Alnus_Rubra,0,11719,9766,15625,21484,5859,15625,3906,0,5859,9766,3125,1953,9766,27344,0,7812,0,3906,1953,41016,19531,0,50781,19531,9766,7812,19531,3906,15625,21484,5859,7812,3906,0,5859,5859,23438,3125,27344,5859,7812,10742,17578,0,23438,44922,60547,9766,74219,7812,5859,19531,3906,3125,27344,1953,3906,5859,15625,1953,5859,13672,0,84152,83509,77991,723,66158,60344,54398,491,44517,41325,41584,45722,53118,60654,63612,56137,48465,41685,3802,39724,44064,49551,55839,62551,69693,76466,82824,88299,86405,84474,79267,77589,72654,7279,71099,64688,57694,53912,52239,55224,55998,51892,51404,47414,39503,31951,34156,41627,4743,4885,48321,50882,53411,55186,56042,56443,61075,66988,67957,70584,71977,78615,79713,80933,5859,977,4883,19531,50781,0,25391,8789,10742,977,10059,977,0,19531,0,0,1953,0,39062,3906,0,3418,293,0,0,41016,6836,3906,10742,3906,22461,6836,0,2832,3906,0,0,61523,17578,4883,0,0,14648,19531,3906,64453,20508,48828,5859,13672,39062,977,10742,53711,41016,4883,293,3906,8789,0,0,9082,0,8789
869,Viburnum_Tinus,33203,52734,21484,13672,3906,72266,19531,0,11719,27344,64453,1953,76172,3906,0,0,23438,41016,7812,23438,13672,1953,0,0,1953,13672,0,3906,3125,7812,0,0,37109,0,29297,44922,13672,5859,0,0,0,17578,0,3906,37109,1953,7812,0,0,0,625,0,11719,0,5859,1953,7812,50781,15625,21484,0,0,48828,1953,53272,5277,49446,45801,43002,40364,37488,34939,32481,30245,2868,27796,27006,26487,26131,27485,29196,3061,31488,33805,35965,37501,38913,40117,41145,43015,45327,4839,51787,56141,60517,62157,58946,54609,51335,46638,447,42605,40884,40157,38641,37711,36976,35201,34173,31623,31035,2987,29155,28434,2741,28216,28184,28554,29402,3095,33005,34998,37625,40458,43572,47118,50458,55607,60547,4883,11719,14648,16602,29297,48828,8789,16602,293,0,5859,20508,35156,0,0,977,2832,35156,15625,0,293,19531,1953,30273,1953,977,64453,22461,2832,7812,0,0,25391,19531,0,0,56641,18555,18555,0,0,14648,0,2832,38086,41016,10742,15625,5859,0,0,293,19531,8789,0,60547,0,16602,0,0,0,19531,41992
870,Quercus_Texana,1953,0,89844,60547,3906,0,0,0,13672,1953,3906,21484,46875,25391,13672,0,3906,13672,5859,0,9766,0,0,0,15625,15625,1953,29297,83984,9766,3906,0,5859,0,0,9766,29297,625,5859,3906,1953,13672,15625,3906,46875,3906,39062,25391,3906,0,15625,0,15625,7812,0,1953,1953,19531,14844,5859,0,0,33203,1953,42229,37108,31454,27558,28015,2115,15326,1191,15519,21591,25918,31371,31104,2941,26161,24924,28136,26954,24485,25942,29652,31675,29369,24307,19303,13668,12246,17107,2306,28624,26757,32506,37564,36707,31095,27974,21385,14838,9375,10988,16453,2313,29997,29357,27381,32907,3878,43219,43365,39099,33103,27317,27416,30422,23665,16858,10974,73665,11801,17701,23921,26747,31164,36473,14648,977,30273,293,37109,0,8789,26367,977,977,32227,1953,22461,4883,0,13672,0,8789,7812,11719,19531,11719,1953,0,3906,977,19531,55664,12695,3125,7812,45898,0,22461,29297,57617,0,30273,7812,3906,0,21484,21484,14648,8789,60547,12695,26367,19531,26367,22461,2832,1953,4883,45898,8789,4883,977,20508,0,35156,3906,293,18555
871,Quercus_Greggii,7812,17578,54688,11719,13672,3906,44922,0,7812,19531,9766,7812,23438,1953,3906,0,3125,17578,1953,17578,21484,3906,0,3906,7812,3125,0,15625,17578,35156,5859,0,21484,0,9766,0,17578,33203,27344,11719,0,3906,11719,3125,15625,9766,39062,42969,1953,27344,5859,0,80078,0,82031,5859,25391,11719,13672,3906,0,1953,25391,0,58278,52089,48693,49488,51701,56916,63089,72174,81853,91996,102,11367,12564,13671,14909,16145,17303,18575,19854,21044,21274,19959,18735,1743,16141,14877,13736,12542,11375,10381,92715,82747,74121,65391,59124,54915,52182,52658,55084,60368,66475,74145,82447,92451,10317,11286,12372,13471,14603,15806,17059,18228,18467,1718,16016,14796,13587,12438,11408,10317,93351,84231,74745,65846,23633,19531,6836,0,10742,0,48828,32227,0,1953,0,0,977,0,0,0,977,39062,0,30273,0,0,293,0,1953,0,5859,293,0,977,0,0,0,23438,1953,0,0,11231,6836,1953,0,0,977,22461,10742,55664,8789,977,293,0,0,0,0,0,20508,0,49805,0,0,0,0,0,0,27344
873,Acer_Rubrum,0,0,19531,15625,13672,1953,13672,0,11719,7812,1953,29297,5859,7812,48828,0,7812,3906,1953,5859,35156,17578,0,17578,27344,17578,9766,35156,15625,19531,3125,21484,11719,1953,0,1953,11719,44922,50781,13672,23438,1953,27344,23438,9766,9766,37109,39062,29297,33203,3906,1953,37109,33203,21484,21484,7812,3906,25391,7812,0,5859,11719,1953,10127,94933,8855,82401,7665,71387,6623,61015,56088,51655,48225,44849,42109,39609,38206,37591,37333,38011,3889,41382,44039,47627,51953,56494,62018,66971,72601,78046,83302,89291,94861,10158,1038,97041,90307,84417,78717,73582,68314,63094,58402,54575,5001,45991,42219,39242,37254,3588,35175,35224,35742,38303,4184,45811,50204,5509,60336,65493,715,77354,83695,90206,96858,10358,6836,0,0,20508,0,0,293,0,293,79102,3906,0,0,0,0,0,0,0,71289,977,0,0,3906,293,977,92773,7812,0,4883,0,22461,0,24512,0,0,0,23828,0,7812,24414,53711,0,293,977,4883,0,5859,0,0,12695,0,0,15625,3418,0,0,977,4883,293,5859,0,14648,0,0
874,Magnolia_Salicifolia,33203,625,13672,7812,0,44922,15625,0,11719,19531,48828,0,9375,3906,1953,0,27344,46875,3906,25391,1953,0,0,0,0,9766,0,0,39062,7812,0,0,39062,0,3125,58594,17578,3906,0,0,0,23438,1953,0,3125,1953,5859,0,0,0,89844,0,7812,0,1953,0,19531,17578,33203,25391,0,0,68359,1953,50147,43749,40084,34083,35114,29794,28058,34688,36249,37894,36328,34818,36022,45396,47852,39071,40337,45153,42141,43778,44976,43679,3672,29679,3115,35275,32818,37444,40917,48235,48917,39003,31312,22333,16399,12902,10506,16076,22216,30782,21711,27383,34609,36256,41249,46501,54281,63615,60418,52574,47042,41847,36794,28832,34945,27341,21067,13671,19443,25902,34085,41737,51587,58934,15625,5859,4883,0,45898,977,14648,10742,6836,3906,3906,3418,1953,33203,0,0,977,0,9766,10742,0,293,5859,293,3906,0,10742,0,9766,8789,10742,0,0,6543,13672,0,0,36133,5859,12695,0,0,977,6543,16602,37109,3906,20508,977,9766,0,977,977,3906,37598,0,41992,0,10742,0,0,0,293,13672
875,Quercus_Phillyraeoides,17578,11719,21484,35156,27344,25391,29297,0,5859,17578,23438,5859,21484,0,7812,1953,25391,9766,21484,21484,7812,1953,17578,7812,1953,37109,0,50781,29297,19531,1953,1953,3125,0,29297,17578,19531,1953,13672,3906,44922,23438,9766,19531,23438,7812,5859,5859,9766,7812,39062,0,35156,13672,11719,0,23438,15625,3125,17578,1953,0,27344,0,90975,8507,79113,73484,68418,6269,58513,55817,50891,45931,45896,41515,37138,3263,34342,31433,30279,32493,34945,35079,36063,38211,4106,46877,50021,53461,57276,62281,67564,7245,77062,8319,80052,75802,73518,69513,65413,61381,58017,52688,49227,45042,40241,38322,36728,31738,32047,31748,28876,30987,3185,33066,37475,38556,43553,49143,51899,57395,62848,6584,71757,76519,82203,87653,7812,977,0,32227,0,977,4883,0,17578,10449,1953,0,18555,12695,0,20508,0,3906,54688,977,0,1953,293,11719,32227,39062,13672,0,293,4883,11719,0,2002,1953,9766,0,70312,0,32227,52734,48828,4883,293,293,1953,1953,8789,0,4883,11719,0,0,20508,2832,0,0,1953,4883,19531,7812,0,18555,22461,16602
876,Quercus_Rhysophylla,27344,46875,3906,74219,0,13672,3906,0,3906,9766,80078,1953,12109,3906,1953,0,5859,54688,29297,13672,0,1953,0,0,1953,29297,5859,1953,46875,7812,0,0,39062,0,13672,17578,13672,0,0,0,1953,35156,3906,3906,625,1953,0,3906,0,0,42969,0,7812,1953,7812,0,5859,41016,50781,17578,0,3906,29297,1953,57874,56555,566,55235,52767,49664,47178,46403,46341,46712,45655,46366,47436,51536,56341,60611,64748,6988,75078,80196,8518,87357,9045,97152,10215,98523,91811,86574,83786,79235,73506,68108,62711,57661,52764,49048,45853,43428,42521,42809,44806,46255,47482,49448,47678,50037,56054,62249,66648,70152,71534,7088,75092,77568,7449,77254,74682,73287,73895,70604,69312,70011,66696,62366,0,293,0,0,0,4883,0,0,1953,0,12793,0,293,35156,7812,4883,0,0,5859,0,0,83008,0,10742,0,63477,0,0,18555,293,27344,26367,0,0,0,0,7812,0,0,977,0,11719,0,0,977,0,0,0,37109,25391,13672,29297,11719,3125,0,54688,0,5957,7812,1953,0,10742,48828,0
877,Alnus_Maximowiczii,0,0,7812,11719,39062,0,3906,1953,11719,7812,1953,21484,0,35156,23438,0,3906,1953,15625,3906,27344,3125,0,9766,39062,9766,27344,3125,0,11719,64453,66406,3906,0,1953,1953,1953,3125,27344,9766,33203,1953,15625,11719,3906,19531,42969,9766,58594,37109,0,3906,21484,39062,9766,9766,5859,1953,9766,35156,5859,15625,1953,17578,91147,88797,85672,8108,75422,69855,64544,59719,54446,49653,4535,41276,37574,34952,32938,31404,31573,33355,35857,39733,43992,48664,53781,58973,64419,70605,76468,82615,88819,95319,10174,10846,10644,99942,93634,87168,80962,75065,69323,63405,57677,52437,47082,42068,37567,33852,31606,30432,30436,31667,34158,37887,42115,46605,51402,56294,61523,66537,71893,77431,8187,85848,92721,97407,977,3906,3906,5957,5859,0,3906,36133,4883,24414,48828,0,0,18555,33203,0,977,9766,19531,13672,0,17578,4883,49805,2832,83984,6836,0,10742,977,4883,0,40039,977,14648,0,53711,5859,15625,16602,12695,0,35156,977,293,977,22461,0,293,10742,37109,1953,60547,6836,0,977,977,11719,13672,35156,0,80078,0,18555
878,Liriodendron_Tulipifera,35156,60547,46875,3906,0,10742,19531,3906,3906,19531,35156,7812,95703,0,7812,0,15625,17578,5859,7812,3906,0,0,0,1953,5859,0,3906,41016,0,1953,1953,29297,3906,17578,29297,5859,48828,9766,0,0,27344,29297,3906,11719,1953,35156,17578,1953,3906,48828,1953,11719,0,3906,1953,1953,13672,46875,3906,1953,0,29297,1953,547,46165,40312,33395,3063,416,52682,44073,36943,27109,36272,28708,31811,39508,4637,45901,34706,26557,31963,3806,43985,51904,55683,45343,35026,25146,20925,28695,37168,44161,52483,60406,4906,38064,26956,14599,66633,15266,24902,33169,40712,49373,56616,63116,54085,46458,36974,29247,20198,11837,14038,26327,36379,46252,55173,58604,48175,40196,33701,26777,21314,28712,38824,49254,15625,1953,7812,20508,10742,977,16602,977,0,64453,7812,0,7812,1953,0,13672,0,977,46875,3906,7812,3906,12695,6836,3125,7812,14063,0,5859,11719,17578,977,32227,15625,7812,0,17578,1953,57617,50781,71289,11719,33203,84961,5859,7812,10742,0,293,4883,0,14648,6836,26367,8789,0,293,977,7812,0,0,1953,6836,36133
879,Quercus_Infectoria_sub,27344,23438,35156,13672,1953,39062,41016,7812,0,41016,60547,3906,15625,0,13672,0,15625,19531,7812,19531,23438,0,0,0,1953,3125,0,1953,3125,13672,0,0,50781,0,23438,17578,25391,42969,13672,3906,0,11719,0,3906,29297,1953,41016,37109,0,0,27344,0,39062,1953,33203,1953,21484,19531,19531,3906,1953,0,37109,0,99926,92428,87874,86109,79368,73031,66595,61146,55062,4975,47047,434,37403,37333,36248,3118,3427,38706,36413,40017,47183,50736,51395,58771,63237,63984,7112,72128,79352,81735,89246,96495,96743,89645,82302,80444,72879,73538,68806,61485,56249,56748,49945,42161,43301,38837,33341,31927,36106,35912,35363,35873,4144,45888,49721,55429,61089,67009,73862,80564,86825,92422,9602,10383,293,8789,9766,35156,0,66406,11719,977,19531,76172,0,0,8789,0,0,0,3418,0,15625,14648,0,0,5859,7812,27344,0,58594,0,0,35156,0,0,30273,0,19531,0,0,3906,11035,39062,22461,0,41016,3906,15625,0,11719,0,977,0,0,0,977,293,0,0,13672,0,13672,0,0,0,1953,26367
